ID,Question,Label,SKnowGPT,output1_precision,output1_recall,output1_f1
311,"Doctor, I fell off my bike and got an open wound on my cheek. What do I need to do?","We need to suture your wound to close it up. Additionally, we need to do a radiographic imaging procedure to see if there is any damage to your bones or tissues. This will include a plain x-ray and a CT scan of your head. We also need to do wound care management to prevent infection. Lastly, we need to culture the wound to see if there is any bacterial infection.","For an open wound on your cheek, it is important to clean the wound and apply an antibiotic ointment such as Bacitracin or Polysporin to prevent infection. A wound care consultation may be beneficial for further evaluation and treatment. Depending on the severity of the wound, additional medical tests such as a culture of the wound may be necessary. Watch for signs of infection such as increased pain, redness, or pus. If any concerning symptoms arise, seek medical attention promptly.",0.785643458366394,0.8231973648071289,0.8039820790290833
312,"Doctor, I've been having swelling and pain in my knee joint for the past few days. It's difficult for me to bend or straighten my leg. ","Based on your symptoms, it's possible that you have joint effusion. To confirm this, we need to perform a radiographic imaging procedure. This may involve a plain X-ray or an MRI, depending on the severity of your condition. We may also recommend physical therapy exercises or the application of a splint to relieve your symptoms. Additionally, we may need to examine your foot and recommend other non-OR therapeutic procedures on your musculoskeletal system.","Based on your symptoms, it is possible that you have gout, bursitis, hemarthrosis, ganglion cyst, or sporotrichosis, all of which can cause knee swelling and pain. To determine the exact cause and appropriate treatment, I would recommend undergoing physical therapy exercises, manipulation, other procedures, application of splint (splinting), other diagnostic procedures including interview, evaluation, and consultation, examination of foot, radiographic imaging procedure, and plain x-ray. Medications such as Botulinum Toxin Type A (Botox) and Acebutolol may also be considered depending on the diagnosis.",0.8278011083602905,0.8581753969192505,0.8427146673202515
313,"Hi Doctor, I have an open wound on my knee that hurts when I move it.","Okay, for an open wound of the knee, we need to perform wound care management and complete a physical skin exam. We may have to suture the wound if it's deep enough, and we may need to apply a splint to keep the knee stable. In severe cases, we may have to excise the wound. If needed, we'll refer you to a home health care service. We'll also examine your foot to ensure there is no further injury.","Based on your symptoms, it sounds like you may have an open wound on your knee. To properly diagnose and treat this wound, I would recommend several medical tests and procedures. This includes an examination of the foot, referral to home health care services if necessary, excision (removal) of any damaged tissue, application of a splint for stability, suturing of the wound, and proper wound care management. Additionally, there are various medications that may be used to aid in the healing process, including Collagen, Linezolid (Zyvox), Becaplermin Topical, Probucol, Cellulose, Collagenase Topical, Bacitracin (Septa), and Tetanus Toxoid Vaccine (Adacel). Please consult with a healthcare professional for further evaluation and treatment.",0.7716903686523438,0.8352104425430298,0.8021949529647827
314,"Doctor, I have been having severe headaches, blurred vision, and difficulty remembering things. I went to a neurologist and was diagnosed with meningioma. What tests do I need to undergo?","The required medical tests for meningioma are radiographic imaging procedure, magnetic resonance imaging (MRI), X-ray computed tomography (Scan CT), CAT scan of head (Head CT). Additionally, you might need a depression screening and physical therapy exercises. In some cases, an incision and excision of CNS may also be required.","Based on the information provided, if you have been diagnosed with meningioma, your doctor may recommend radiographic imaging procedures such as Magnetic Resonance Imaging (MRI), X-ray Computed Tomography (CT scan) or CAT scan of the head to monitor the growth and progression of the tumor. Medications such as Levetiracetam (Keppra), Carbamazepine, or Fenofibrate (Tricor) may also be prescribed to help manage symptoms associated with meningioma. However, it is important to consult with your healthcare provider for personalized treatment recommendations.",0.8191920518875122,0.8790960907936096,0.84808748960495
315,"Doctor, I have been experiencing severe headaches and blurred vision. My family history suggests that my grandfather had brain cancer. What do you think is causing my symptoms?","Based on your symptoms and family history, I suspect you may have brain cancer. To confirm the diagnosis, we will need to run a series of tests. These include a hematologic test to analyze your blood, a complete blood count to check for abnormalities, radiographic imaging procedures such as MRI and CT scans, a glucose measurement to evaluate your blood sugar levels, and an electrolytes panel to assess your body's balance of minerals and vitamins. ","Based on your symptoms of severe headaches and blurred vision, we should consider the possibility of migraines or brain cancer. However, your family history of brain cancer in your grandfather does increase your risk for this condition. To determine the cause of your symptoms, I would recommend medical tests including a radiographic imaging procedure, such as a magnetic resonance imaging (MRI) or X-ray computed tomography (CT) scan. These tests will help us evaluate any changes in your brain that could indicate brain cancer.",0.8367369174957275,0.8396846055984497,0.8382081985473633
316,"Doctor, I think I might have placental abruption. I've been experiencing constant abdominal pain and vaginal bleeding.","I'm sorry to hear that. In order to diagnose placental abruption, we will require several tests. The first test we will conduct is a radiographic imaging procedure. This will allow us to see a clear image of the inside of your body. We will also conduct hematologic tests such as a blood test to check your blood clotting levels. Ultrasonography (Ultrasound) will provide a clear picture of your placenta and the structure of your uterus. We'll do a pelvic exam to check the dilation of your cervix, and urinalysis to rule out any other infections. A complete blood count will be performed to check your red blood cells, white blood cells, and platelet count. We will also examine your breasts to check for any signs of milk production.","To confirm a diagnosis of placental abruption, I would recommend undergoing medical tests such as radiographic imaging procedure, ultrasonography (ultrasound), pelvis exam, and urinalysis. These tests will help determine if there is a separation of the placenta from the uterus. If diagnosed with placental abruption, treatment may include medications such as corticosteroids, antihypertensive drugs, or antibiotics, depending on the severity and specific needs of the patient. It is crucial to consult with a healthcare professional for proper evaluation and management.",0.8215305805206299,0.8014050722122192,0.8113430738449097
317,"Doctor, I have been experiencing itchy and watery eyes, sneezing, and a runny nose. I think I might have seasonal allergies.","Based on your symptoms, I recommend we start with an ophthalmic examination and evaluation to assess your eye health. Additionally, a complete physical skin exam will be performed to check for any reactions there as well. We may also need to conduct other diagnostic procedures, such as an interview, evaluation, or consultation. Along with that, we will need to run a lipid panel and potentially conduct other diagnostic procedures on your skin to rule out any other underlying conditions. Does that all sound good to you?","Based on your symptoms, it is possible that you have seasonal allergies. To confirm this, medical tests such as a complete physical skin exam, interviews, evaluations, and consultations, lipid panel, and ophthalmic examination and evaluation may be required.

    If you do have seasonal allergies, medications such as Azelastine Nasal, Triamcinolone Nasal Product, Olopatadine Ophthalmic, Fluticasone Topical Product, Desloratadine (Clarinex), Loratadine (Claritin), Fluticasone Nasal Product, Cetirizine (Zyrtec), Mometasone Nasal Product, Montelukast (Singulair), and Fexofenadine (Allegra) may be recommended for treatment.",0.7577946186065674,0.8240509033203125,0.7895351648330688
318,"Doctor, I have been experiencing coughing, chest pain and shortness of breath. The other day, I coughed up blood as well. I am concerned I might have lung cancer. ","I understand your concerns. In order to diagnose or rule out lung cancer, we will need to conduct a series of medical tests. The required medical tests include a CBC or Complete Blood Count, Hematologic Tests, Radiographic Imaging Procedure, Glucose Measurement, Scan CT, Electrolytes panel and a complete physical skin exam performed. These medical tests will help us to understand the nature and extent of your illness. ","Based on your symptoms of coughing, sharp chest pain, shortness of breath, and coughing up blood, it is important to get a proper diagnosis. Medical tests such as hematologic tests, complete blood count, radiographic imaging procedures, glucose measurement, X-ray computed tomography, electrolytes panel, and a complete physical skin exam should be conducted to determine if you have lung cancer. If lung cancer is confirmed, medications like Darbepoetin Alfa (Aranesp), Gemcitabine (Gemzar), Carboplatin, Paclitaxel (Taxol), Prochlorperazine (Compro), Erlotinib (Tarceva), Dexamethasone, Etoposide, Pegfilgrastim (Neulasta), and Bevacizumab (Avastin) may be required for treatment.",0.7666277885437012,0.8625520467758179,0.8117659687995911
319,"Doctor, I have been experiencing some discomfort in my kidneys lately. I think I might have a primary kidney disease.","I understand your concern. Based on your symptoms, I think we should run some tests. We will need to perform a Hematologic test, a Complete Blood Count (CBC), a Urinalysis, Glucose measurement (Glucose level), an Electrolytes panel, and a Lipid panel. We also need to perform a Complete Physical Skin Exam.","Based on your symptoms, it is possible that you have a primary kidney disease. In order to diagnose this, we will need to conduct several medical tests including Hematologic tests (Blood test), Complete blood count (Cbc), Urinalysis, Glucose measurement (Glucose level), and Electrolytes panel.

     If a primary kidney disease is confirmed, there are several medications that may be prescribed such as Nifedipine, Cycosporine, Calcitriol, Allopurinol, Prednisone, Mycophenolate Mofetil (Cellcept), Tacrolimus (Prograf), Losartan, and Hydroxychloroquine (Plaquenil). It is important to note that repeat testing will likely be necessary for monitoring and management of the condition.",0.7813728451728821,0.8903308510780334,0.8323010802268982
320,"Doctor, I have been experiencing abnormal vaginal bleeding and cramps. I am concerned it might be something serious.","Based on your symptoms, we need to perform a pelvic exam as well as some hematology blood tests including a complete blood count to check your blood cells. We also need to examine your breasts and perform a complete physical skin exam. Additionally, we need to perform a rectal examination and a Scan CT to check for any signs of uterine cancer.","Based on your symptoms of abnormal vaginal bleeding and cramps, I would recommend a pelvis exam, urinalysis, and examination of breast to help determine if you have idiopathic nonmenstrual bleeding or any other underlying conditions. These medical tests will assist in detecting potential issues such as osteoporosis and sickle cell anemia, which can also cause muscle cramps. If diagnosed with idiopathic nonmenstrual bleeding, medications like Portia, Medroxyprogesterone, Ortho Cyclen, or Progesterone might be prescribed for treatment.",0.7585334181785583,0.8315646052360535,0.7933719158172607
321,"Doctor, I've been experiencing dryness in my eyes lately.","Based on your symptoms, I recommend an ophthalmic examination and evaluation. We may also need to perform other therapeutic procedures on your eyelids, conjunctiva, and cornea. In addition, we may need to perform diagnostic procedures on your eyes and other intraocular therapeutic procedures. It's important to get a complete ophthalmologic and otologic diagnosis and treatment, which may include other extraocular muscle and orbit therapeutic procedures or lens and cataract procedures.","Based on your symptoms, it is possible that you may have dry eye of unknown cause. To confirm this, I would recommend undergoing an ophthalmic examination and evaluation. Depending on the results, medications such as Ocular Lubricant, Brimonidine Ophthalmic, Fluorometholone Ophthalmic, Timolol, Prednisolone Ophthalmic, Cyclosporine Ophthalmic, Latanoprost, Tropicamide Ophthalmic, Loteprednol Ophthalmic, or Phenylephrine (Duramax) may be prescribed.",0.7839683294296265,0.8121042847633362,0.7977882623672485
322,"I've been feeling really sick lately with a fever, muscle aches, and vomiting. I went to the lake last week and I'm worried I might have leptospirosis. ","Based on your symptoms and recent activities, it's important we test for leptospirosis. We'll need to do a CT scan of your abdomen to check for any damage to your internal organs. Additionally, we'll need to do procedures on your spleen. This will help us determine if you need a bone marrow transplant. It's important we act fast. We'll also need to control your epistaxis to make sure you don't have any further bleeding. Finally, we'll need to do a coronory thrombolysis to ensure your heart health remains stable. Let's get started right away.","Based on your symptoms of fever, muscle aches, and vomiting, Leptospirosis is a possibility. To confirm this, we should conduct a CT scan of the abdomen and monitor the spleen. If you are diagnosed with Leptospirosis, it may be treated with appropriate medication. Please consult with a healthcare professional for further evaluation.",0.8399132490158081,0.7978410720825195,0.8183367252349854
323,"Doctor, I have been diagnosed with VACTERL syndrome. What medical tests do I need to undergo?","For VACTERL syndrome, you will require a rectal examination, physical therapy exercises, magnetic resonance imaging, ultrasonography, and other diagnostic procedures such as interviews, evaluations, and consultations. In severe cases, procedures on the spleen like a spleen operation might also be recommended. Additionally, if you have any corneal abnormalities, a corneal transplant may also be needed.","Based on your diagnosis of VACTERL syndrome, I would recommend that you undergo the following medical tests for further evaluation:
     1. Rectal examinations
     2. Ultrasonography (ultrasound)
     3. Magnetic resonance imaging (MRI)

    These tests will help in assessing any complications associated with VACTERL syndrome and aid in determining the appropriate treatment plan.",0.8040488958358765,0.8095344305038452,0.8067823052406311
324,"Hi doctor, I have been experiencing some symptoms related to my rectum like frequent constipation, rectal bleeding, and abdominal cramps. What could be the issue and what medical tests do I need to take?","Based on your symptoms, I would recommend a thorough rectal examination, a sigmoidoscopy or colonoscopy to check for any abnormalities in your rectum or colon, and also some hematologic tests such as a complete blood count, glucose measurement, electrolytes panel, and kidney function tests to assess the overall health of your body.","Based on your symptoms, there are several conditions that could be causing them, such as Hemorrhoids, Anal fistula, Anal fissure, Colonic polyp, Diverticulosis, Ulcerative colitis, or even Colorectal cancer. To determine the exact cause, I would recommend taking the following medical tests:

    1. A rectal examination
    2. X-ray computed tomography (CT scan)
    3. Complete physical skin exam performed (ML)
    4. Complete blood count (CBC)
    5. Hematologic tests (blood test)
    6. Sigmoidoscopy or colonoscopy (for Ulcerative colitis diagnosis)

These tests will help identify any underlying issues and ensure appropriate treatment.",0.7937729358673096,0.865007758140564,0.8278608322143555
325,"Doctor, I have been experiencing difficulty in urinating for the past week. Sometimes, it takes me a long time to start urinating, and I feel like I have not completely emptied my bladder. I am also experiencing bladder leakage. Do you have an idea of what could be wrong with me? ","Based on your symptoms, you might be suffering from atonic bladder. We need to perform several diagnostic tests to confirm the diagnosis. You will need to undergo a urinalysis to check for any infections. We will also need to perform a prostate-specific antigen measurement test and rectal examination to see if there is any problem with your prostate. Additionally, we will need to conduct an ultrasonography to check your bladder and urethra's condition. If these do not provide any conclusive answers, we may need to do a CT scan or other diagnostic procedures. Once we have the diagnosis confirmed, we will determine the best non-surgical treatment options for your urinary tract.","Based on your symptoms, it is possible that you have a bladder disorder. In order to diagnose this, I would recommend undergoing a few medical tests such as urinalysis, ultrasonography (ultrasound), and pelvis exam. These tests will help determine if there is any issue with your bladder that could be causing your symptoms. If a bladder disorder is confirmed, medication such as Alfuzosin (Uroxatral), Flavoxate (Urispas), Darifenacin (Enablex), Tamsulosin (Flomax), Solifenacin (Vesicare), Oxybutynin, and Tolterodine (Detrol) may be prescribed to manage your condition.",0.7818829417228699,0.8325240612030029,0.8064092397689819
326,"Doctor, I have been experiencing dizziness and a feeling of everything spinning around me. It's been happening for a few days now and I'm a bit worried.","It sounds like you may have Benign paroxysmal positional vertical (BPPV). To confirm this, we will need to run a few medical tests. We will need to do a Radiographic imaging procedure and X-ray computed tomography (Scan ct) to examine your inner ear. We will also need to do Hematologic tests (Blood test), a Complete blood count (Cbc), Glucose measurement (Glucose level), and Kidney function tests (Kidney function test) to check for any underlying conditions that may be causing your symptoms. If we do find any additional issues, Intravenous fluid replacement may also be necessary.","Based on your symptoms, I would recommend undergoing medical tests such as psychotherapy, mental health counseling, and electrocardiogram to determine the cause of your dizziness and the feeling of everything spinning around you. If a condition is identified, medications like Fluvoxamine, Lorazepam, Alprazolam, and Paroxetine may be considered for treatment.",0.7802107334136963,0.7767186164855957,0.7784607410430908
327,"Doctor, I have been experiencing involuntary twitching of my eyelids, which is making it difficult for me to undertake daily activities. Do you know what is wrong with me?","It sounds like you have blepharospasm. To determine the exact cause and severity of your condition, we need to perform injections and aspirations of muscles, tendons, bursa, joints and soft tissue. Other therapeutic procedures, as well as other diagnostic procedures such as interviews, evaluations and consultations may also be required. In addition, we'll need to conduct an ophthalmic examination and evaluation to rule out any other underlying eye conditions. However, corneal transplants, spleen operations, and removal of ectopic pregnancy are not relevant in your case.","Based on your symptom of involuntary twitching of the eyelids, one possible condition that comes to mind is Tourette syndrome. However, it is important to note that there could be other potential causes for this symptom as well. To confirm the diagnosis, I would recommend undergoing a few medical tests including psychotherapy, mental health counseling, depression screening, magnetic resonance imaging (MRI), and electroencephalogram (EEG). Depending on the results of these tests, your healthcare provider may consider various treatment options, which may include medications such as Adderall, Dexmethylphenidate (Focalin), Benztropine, Melatonin, Methylphenidate, Topiramate (Topamax), Clonidine, Risperidone, Guanfacine (Intuniv), Haloperidol, Pimozide (Orap), and Atomoxetine (Strattera).",0.7438117265701294,0.789878785610199,0.7661533951759338
328,"Doctor, I've been having some breathing problems and my lymph nodes have been swollen. I also feel very fatigued most of the time.","Based on your symptoms, we need to run some tests to determine if you have sarcoidosis. We'll start with a complete blood count (CBC) to check your red and white blood cells, as well as a hematology test. We'll also need to do a radiographic imaging procedure, such as an x-ray or MRI, to get a closer look at your lungs and lymph nodes. In addition, we will perform a complete physical skin exam, and an electrocardiogram to check your heart function.","Based on your symptoms, I would recommend undergoing medical tests for atrial flutter, including Hematologic tests (Blood test), Complete blood count (CBC), Electrocardiogram, and Radiographic imaging procedure. The symptoms you described align with this condition. However, it's important to note that these are only potential indicators, and further testing will help confirm the diagnosis. If diagnosed with atrial flutter, medications such as Cefuroxime, Warfarin, Enoxaparin (Lovenox), Heparin, Dalteparin (Fragmin), and Tenecteplase may be prescribed for treatment.",0.784213662147522,0.819322943687439,0.801383912563324
329,"Doctor, I have been feeling very weak and have lost a lot of weight recently. I went to the hospital and was diagnosed with metastatic cancer. What tests do I need to take now?","I am sorry to hear that. Since you have metastatic cancer, we will need to run a series of tests to fully diagnose and treat the disease. We will need to start with hematologic tests, a complete blood count, and a radiographic imaging procedure. We will also need to measure your glucose level, perform a scan ct, examine your electrolytes panel, and a complete physical skin exam needs to be performed.","Based on your diagnosis of metastatic cancer, your doctor may require you to undergo further testing to determine the stage and location of the cancer, if it hasn't been done already. This could include hematologic tests like complete blood count (CBC) and radiographic imaging procedures including X-ray computed tomography (Scan CT). Your treatment plan will depend on the type and extent of your cancer, but it may involve one or more medications such as Gemcitabine (Gemzar), Aprepitant (Emend), Zoledronic Acid (Reclast), Dexamethasone Topical Product, Dexamethasone, Prochlorperazine (Compro), Paclitaxel (Taxol), Bevacizumab (Avastin), Palonosetron (Aloxi), Carboplatin, Pegfilgrastim (Neulasta), and Capecitabine (Xeloda).",0.739093005657196,0.827031135559082,0.7805931568145752
330,"Doctor, I have been experiencing some discomfort and stiffness in my fingers, especially when trying to bend them. It seems like my finger sometimes locks in a bent position too.","It sounds like you may have trigger finger. In order to properly manage this condition, we will need to perform a few medical tests. These will include wound care management, other therapeutic procedures, and physical therapy exercises to help increase flexibility and range of motion in your fingers. We may also need to apply a splint to support the affected finger, and an occupational therapy assessment may be necessary to determine if you need speech therapy. In some cases, injections and aspirations of muscles, tendons, bursa, joints, and soft tissue may be required, as well as decompression peripheral nerve treatment.","Based on your symptoms, it is possible that you have an injury to the hand or carpal tunnel syndrome. To confirm the diagnosis, I would recommend conducting a physical examination and, if necessary, ordering plain x-rays or other radiographic imaging procedures. These tests will help determine if there is any damage to the bones or soft tissues in your hand. Additionally, depending on the severity of your symptoms, further treatment such as immobilization, medication, or even surgery may be required.",0.8272732496261597,0.8222693204879761,0.8247637152671814
331,"Doctor, I have a painful bump on my eyelid, and it hurts when I blink. I think it might be a stye.","Okay, based on your symptoms, we will need to perform an ophthalmic examination and evaluation, which includes an eye exam. After that, we may need to do a culture wound to determine if there is an infection present. Depending on the severity of the stye, we may also need to consider physical therapy exercises, manipulation, or other procedures. If the stye has not improved, we may need to do an incision and drainage (I&D) or a nonoperative removal of foreign body.","Based on your symptoms, it does sound like you may have a stye. To confirm the diagnosis, I would recommend getting an ophthalmic examination and evaluation (eye exam). Depending on the severity of the stye, medical procedures such as incision and drainage (I&D) or culture wound may be necessary. For treatment, medications such as Gentamicins (Gentamicin), Erythromycin, Erythromycin Ophthalmic, Sodium Sulfacetamide Ophthalmic, Gentamicin Ophthalmic, Tobramycin Ophthalmic, Tobramycin (Tobi), Tetracaine (One Touch), and Dexamethasone-Tobramycin Ophthalmic may be prescribed.",0.7885164022445679,0.8556836843490601,0.8207281231880188
332,"Doctor, I have been feeling extremely fatigued and weak lately, and I have noticed that my skin has been turning a bronze color. I am also experiencing joint pain and abdominal pain.","Based on your symptoms, I would like to order a few medical tests to give us a better understanding of what may be causing these issues. We will need to start by performing hematologic tests and a complete blood count (CBC). In addition, we will need to complete a physical skin exam to assess the bronze color you mentioned. We will also perform a lipid panel, and a hemoglobin A1c measurement (Hemoglobin A1c test). Depending on the results of these tests, we may recommend other therapeutic procedures. However, I do not think that a prostate specific antigen measurement test is necessary for your current set of symptoms.","Based on your symptoms, it is possible that you have folate deficiency anemia or another type of anemia, which could explain your fatigue, weakness, and joint pain. The bronze color of your skin could indicate jaundice, which can be a sign of liver disease or other medical conditions. The sharp abdominal pain may be related to your joint pain, but more information is needed to determine the cause.

     To help diagnose your condition, I would recommend several medical tests, including a complete blood count (CBC), liver function tests, glucose measurement, urinalysis, electrolytes panel, and possibly imaging studies of your abdomen. Treatment will depend on the underlying cause of your symptoms, but may include supplements or dietary changes to address any nutrient deficiencies, as well as medications to manage any complications or underlying conditions.",0.8016148209571838,0.8192238807678223,0.8103237152099609
333,"Doctor, I have been experiencing pain and swelling in my knee for a while now. After consulting with a friend who is a medical professional, they suggested that I may have Osteochondroma. What should I do?","Alright. Based on your symptoms, I would suggest we conduct a radiographic imaging procedure to confirm the diagnosis. This can be done through a plain x-ray (X-ray). Additionally, we may need to perform a biopsy or an excision (removal) to remove the affected bone growth. Depending on the severity of the condition, we may also need to perform a complete physical skin exam and wound care management. Other diagnostic procedures, like an interview, evaluation, or consultation may also be necessary.","Based on your symptoms of knee pain and swelling, it is possible that you may have Osteochondroma. However, it is important to first rule out other potential causes of these symptoms, such as Gout or Bursitis. Therefore, I would recommend that you undergo radiographic imaging procedures, specifically a plain X-ray, to help diagnose Osteochondroma. Your doctor may also perform a biopsy if necessary. If you are diagnosed with Osteochondroma, there are various medications that can be prescribed, including Apidra (human), Fluocinolone Topical, Barium Sulfate, Rocuronium, Nitrous Oxide, Tetrahydrocannabinol (Marinol), Calamine Topical, Mebendazole, Bupivacaine, Cortisone, Ketoconazole Topical, Coal Tar Topical, Insulin, and Glulisine.",0.7480114698410034,0.8534436821937561,0.7972569465637207
334,"Doctor, I've been experiencing symptoms like rapid weight gain, mood swings, and excessive hair growth. I also have high blood pressure and a round face. Can you tell me what could be causing all of these symptoms?","Based on your symptoms, it's possible that you might be suffering from Cushing syndrome. To confirm the diagnosis, we need to run some medical tests such as a blood test, an electrolytes panel, a Glucose level measurement, an Eye exam, a Depression screening, an MRI, and a complete physical skin exam performed by a nurse practitioner or a physician assistant.","Based on your symptoms of rapid weight gain, mood swings, and excessive hair growth, as well as your high blood pressure and round face, it is possible that you have a hormone disorder such as a pituitary adenoma. I would recommend undergoing medical tests such as ultrasonography, hemoglobin A1c measurement, electrocardiogram, glucose measurement, lipid panel, complete blood count, hematologic tests, and potentially MRI or CT scans to further investigate this possibility. It is important to consult with a healthcare professional for a proper diagnosis and treatment plan.",0.8263494968414307,0.8729584217071533,0.8490147590637207
335,"Doctor, I've been experiencing fever, headaches, and stomach pains for the past few days. I'm worried that I may have typhoid fever. What medical tests should I take?","Based on your symptoms, we need to conduct several medical tests to determine if you have typhoid fever. We need to perform an influenzavirus antibody assay, blood culture, CBC, and hematologic tests. However, a corneal transplant, TURP, and coronary thrombolysis are not necessary for typhoid fever diagnosis.","To confirm if you have typhoid fever, I would recommend taking a Blood culture and Complete blood count (CBC) test. These tests will help determine if your symptoms are caused by typhoid fever or another condition. If the test results indicate typhoid fever, Grepafloxacin (Raxar) and Ibuprofen may be prescribed for treatment.",0.8405574560165405,0.8400659561157227,0.8403116464614868
336,"Doctor, I have been experiencing floaters and flashes of light in my vision. What could be wrong?","Based on your symptoms, you may be experiencing vitreous degeneration. We will need to perform an ophthalmic examination and evaluation (eye exam), as well as other diagnostic procedures on your eyes to confirm the diagnosis. Treatment may include repair of any retinal tears or detachments, along with other intraocular therapeutic procedures. We may also need to perform lens and cataract procedures, or other therapeutic procedures on your eyelids, conjunctiva, or cornea if necessary.","Based on your symptoms of floaters and flashes of light in your vision, it is possible that you may have a condition affecting your eyes. It would be recommended to undergo some medical tests to determine the cause. These tests can include an Ophthalmologic and otologic diagnosis and treatment, other intraocular therapeutic procedures, and an Ophthalmic examination and evaluation (Eye exam). Depending on the results, medication such as Timolol, Cyclosporine Ophthalmic, or Ocular Lubricant may be prescribed.",0.8484636545181274,0.8557583093643188,0.852095365524292
337,"Doctor, I have a skin condition where the affected area is becoming thinner and losing its elasticity. I am concerned about it, what test will I need for this?","Based on your symptoms, I would recommend a complete physical skin exam performed by a dermatologist. They may also suggest an excision or removal of the affected area, or even a biopsy to determine the cause of your atrophic skin condition. Other tests that may be required to manage your condition include wound care management, injections and aspirations of muscles, tendons, bursa, joints and soft tissue, and other diagnostic procedures on skin and subcutaneous tissue. ","Based on your symptoms of skin thinning and loss of elasticity, I would recommend a complete physical skin exam (ML) and possibly a biopsy to diagnose any potential skin disorders.",0.8758280277252197,0.8105834722518921,0.8419436812400818
338,"Doctor, I have been feeling really tired lately and have been experiencing difficulty breathing. I also have a persistent cough and chest pain.","Based on your symptoms, I suspect you may have aspergillosis. In order to confirm this, we will need to conduct several medical tests including a radiographic imaging procedure, electrocardiogram, plain x-ray, complete blood count, hematologic tests, magnetic resonance imaging, and cardiac monitoring. These tests will help us get a better understanding of your condition and develop the most effective treatment plan.","Based on your symptoms of fatigue, shortness of breath, persistent cough, and chest pain, it is possible that you have a condition such as Narcolepsy, Angina, Asthma, Anxiety, Empyema, or Pneumonia. All of these conditions can cause sharp chest pain and shortness of breath. To determine the cause of your symptoms, I would recommend the following medical tests: Blood alcohol, Culture wound, CAT scan of head (Head ct), X-ray computed tomography (Scan ct), Plain x-ray (X ray), Wound care management, Suturing of wound, Hematologic tests (Blood test), Intravenous fluid replacement, Complete blood count (Cbc), Urinalysis, Electrocardiogram, Kidney function tests (Kidney function test), Radiographic imaging procedure, Psychotherapy, Mental health counseling, Other diagnostic procedures (interview; evaluation; consultation), Depression screen (Depression screening), Magnetic resonance imaging (Mri), Psychological and psychiatric evaluation and therapy, and Electroencephalogram (EEG) (Eeg). Based on the results of these tests, your healthcare provider will be able to determine the appropriate course of treatment for your condition.",0.7891484498977661,0.8652026057243347,0.8254273533821106
339,"Hi doctor, I have been experiencing heavy bleeding after giving birth to my child. It has been two days already, and I am worried.","I see. Based on what you've told me, you may have uterine atony. In order to diagnose this condition, I would advise you to have some medical tests. You need to take a hematologic test, complete blood count (CBC), a standard pregnancy test, pelvis exam, urinalysis, radiographic imaging procedure, and an ultrasonography (ultrasound).","Based on your symptoms of heavy bleeding after childbirth, it is important to check for iron deficiency anemia. This condition can cause rectal bleeding and intermenstrual bleeding. To diagnose iron deficiency anemia, we will need to perform hematologic tests (blood test) and complete blood count (CBC). If you are diagnosed with this condition, iron supplements may be recommended for treatment.",0.8252990245819092,0.844825804233551,0.8349483013153076
340,"Doctor, I think I have trichinosis. ","In that case, we need to run a few medical tests to confirm the diagnosis. We'll need a chlamydia test, urinalysis, and a CT scan of your abdomen.","To confirm if you have trichinosis, I would recommend getting a Chlamydia test, urinalysis, and CT scan of the abdomen. Based on the results, your healthcare provider will determine the appropriate treatment for you, which may include Troleandomycin, Rabbit Anti-Human T-Lymphocyte Globulin (Thymoglobulin), Nitrofurantoin, Metronidazole, or Bactrim.",0.7900623083114624,0.8855640888214111,0.8350916504859924
341,"Doctor, I have a persistent cough and it's getting worse. It's doesn't seem like a regular cold or flu. I've been doing some research and it appears to be whooping cough. ","To confirm if you have whooping cough, we will need to conduct a radiographic imaging procedure and a plain X-ray to examine your lungs. We will also need to conduct a nebulizer therapy and other diagnostic procedures, such as an interview, evaluation, and consultation to determine the appropriate treatment plan. In some severe cases, a referral to a home health care service may be necessary. However, a corneal transplant and procedures on the spleen are not related to whooping cough.","To confirm if you have whooping cough, I would recommend a few medical tests, including a radiographic imaging procedure and plain x-ray. Additionally, medications such as Erythromycin, Azithromycin, and Levalbuterol (Xopenex) may be prescribed if whooping cough is confirmed.",0.856374204158783,0.8422726988792419,0.849264919757843
342,I have an open wound on my lip that won't stop bleeding. What tests do I need to take?,"Based on your symptoms, I recommend suturing of the wound and wound care management. We may also need to perform a culture of the wound to identify any possible infections. Additionally, we may consider a Head CT scan to check for any underlying injuries. It's essential that we also run a blood alcohol test to rule out any substance abuse that may have contributed to the injury. Lastly, we may need to consider other non-OR therapeutic procedures on your nose, mouth, and pharynx, depending on the severity of the wound.","To properly address your open wound and the bleeding, it is recommended to seek wound care management. This process may include cleaning and dressing the wound, as well as monitoring for signs of infection. Medications such as topical antibiotics or anesthetics might be used to facilitate healing and alleviate discomfort. However, specific tests, like blood tests, are typically not necessary for an open wound unless there are concerns about excessive blood loss, underlying health conditions, or potential exposure to harmful pathogens. Always consult a healthcare professional for proper evaluation and treatment.",0.804914653301239,0.8126277923583984,0.8087527751922607
